image_name,mask_id,title,author,tag,isbn,not_book,not_in_db,segmentation_merged_books,series,section,ocr
20221128_111338_1.jpg,14,Manual de gestión emocional para médicos y profesionales de la salud : transformar la vulnerabilidad en recursos ,"Jiménez Gómez, Belén",614.2 Jim,,False,False,False,Serendipity. Maior   67,61 Medicina,67 J OCIONAL PARA MÉDICOS Y PROFESIONALES DE LA SALUD Belén Jiménez 614.2 Jim
20221128_111338_1.jpg,9,"Si puede, no vaya al médico ","Sitges i Serra, Toni",614.2 Sit,,False,False,False,,61 Medicina,"ANTONIO SITGES-SERRA SI PUEDE, NO VAYA AL MÉDICO 614.2 Sit"
20221128_111338_1.jpg,8,Promoción de la salud ,"Martínez Atienza, Juan Fernando",614 Mar,,False,False,False,Sanidad (Paraninfo). Farmacia y parafarmacia,61 Medicina,JUAN FERNANDO MARTINEZ ATIENZA MARI LUZ GARCIA GAMIZ PROMOCIÓN DE LA SALUD 614 Mar
20221128_111338_1.jpg,12,El Guardián entre el ibuprofeno ,"Castiñeira, Héctor",614.2 Cas,,False,False,False,,61 Medicina,EL GUARDIÁN ENTRE EL IBUPROFENO ENFERMERA SA 614.2 Gal
20221128_111338_1.jpg,11,Les Uvis de la ira ,"Castiñeira, Héctor",614.2 Cas,,False,False,False,,61 Medicina,LES UVIS DE LA IRA ENFERMERA SATURADA 614.2 Gal
20221128_111338_1.jpg,3,Anécdotas de enfermeras : edición ampliada con Emergencias que no creerás ,"Iborra, Elisabeth G.",614.2 Ibo,,False,False,False,Bestseller   787,61 Medicina,BEARWOOD ep Elisabeth 614.2 Ibo Anécdotas
20221128_111338_1.jpg,13,"El Arte de la comunicación con pacientes muy graves : entre la honestidad, la empatía y la esperanza ","Back, Anthony",614.2 Bac,,False,False,False,Psicología (Alianza),61 Medicina,ert Arnold / James Tulsky El arte de la comunicación con pacientes muy graves 7 614.2 Вас
20221128_111338_1.jpg,10,Mala sangre : secretos y mentiras en una startup de Silicon Valley ,"Carreyrou, John",614 Car,9788412064513,False,False,False,,61 Medicina,ALA SANGRE 614 Car
20221128_102015_0.jpg,4,Planificación y dirección de servicios y eventos en restauración ,"Alacreu Ginés, José Ramón",64 Ala,,False,False,False,Hostelería y turismo (Síntesis),6 Gastronomia,Planificación y dirección de servicios y eventos en restauración 64 Ala creu
20221128_102015_0.jpg,23,¡Socorro! : manual de supervivencia doméstica ,"Gallo, Ana",64 Gal,,False,False,False,LU ilustrado,6 Gastronomia,e? incluid Ana Gallo MANUAL DE SUPERVIVENCIA DOMÉSTICA 64 Gal ¡SOCORRO!
20221128_102015_0.jpg,33,"Estalvia, és gratis : idees i consells per a l'estalvi quotidià ","Gelpí, Irene",64 Gel,,False,False,False,No-ficció (Columna),6 Gastronomia,"- C ESTALVIA, ÉS GRATIS Irene Gelpí i Lluch 64 Gel"
20221128_102015_0.jpg,18,En casa las cuentas claras ,"Guerrero, Amalia",64 Gue,,False,False,False,,6 Gastronomia,EN CASA LAS CUENTAS CLARAS Amalia Guerrero 64 Gue
20221128_102015_0.jpg,21,,,,,False,True,False,,6 Gastronomia,La casa as de la vida ecológica 64 Gui
20221128_102015_0.jpg,19,Hogarterapia : cuidar de tu casa es cuidar de ti y del planeta ,"Jiménez, María del Mar",64 Jim,,False,False,False,,6 Gastronomia,64 Jim MARÍA DEL MAR JIMÉNEZ HOGARTERAPIA
20221128_102015_0.jpg,2,La Magia del orden : herramientas para ordenar tu casa... ¡y tu vida! ,"Kondo, Marie",64 Kon,,False,False,False,,6 Gastronomia,64 Kon MARIE KONDO LA MAGIA DEL ORDEN
20221128_102015_0.jpg,22,La Felicidad después del orden : una clase maestra ilustrada sobre el arte de ordenar ,"Kondo, Marie",64 Kon,,False,False,False,,6 Gastronomia,64 Kon LA FELICIDAD DESPUÉS DEL MARIE KONDO
20221128_111255_1.jpg,10,,,,,True,False,False,,"65 Empresa, Marqueting i Comunicació","En, als apt von siempr Enternal sinto vergie Gumspu salved"
20221128_111255_1.jpg,9,Céntrate en el trabajo importante, ,658.3 Cen,,False,False,False,Guías indispensables del management,"65 Empresa, Marqueting i Comunicació",Guías HBR 658.3 Cen Céntrate en el Trabajo Importante
20221128_111255_1.jpg,21,Por fin es lunes : [13 recetas para disfrutar de tu trabajo] ,"Claver, Pablo",658.3 Cla,,False,False,False,Acción empresarial,"65 Empresa, Marqueting i Comunicació",ae 658.3 Cla POR FIN ES LUNES PABLO CL
20221128_111255_1.jpg,25,Por qué necesitas un coach : verdades y mentiras del mundo del coaching ,"Cubeiro, Juan Carlos",658.3 Cub,,False,False,False,Prácticos (Alienta),"65 Empresa, Marqueting i Comunicació",qué necesitas un coach Juan Carlos Cubeiro 658.3 Cub
20221128_111255_1.jpg,28,Solo puede quedar uno : diario de un proceso de selección ,"Forés, Sílvia",658.3 For,,False,False,False,Plataforma empresa,"65 Empresa, Marqueting i Comunicació",ONO OTOS QUEDAR PUEDE 658.3 For Sílvia F
20221128_111255_1.jpg,23,La Nueva dirección de personas : la dirección por confianza (DpC) ,"Gasalla Dapena, José María",658.3 Gas,,False,False,False,Empresa y gestión,"65 Empresa, Marqueting i Comunicació",José María Gasalla va dirección de personas 658.3 Gas
20221128_111255_1.jpg,0,,,,,True,False,False,,"65 Empresa, Marqueting i Comunicació",La reunión eficaz larrelinn Gilabert onez 658 2 Gil
20221128_111255_1.jpg,29,"Entrenar el éxito : confianza, esfuerzo y generosidad : claves para conseguir un equipo ganador en la empresa y en la vida ","Hernández, Pepu",658.3 Her,,False,False,False,,"65 Empresa, Marqueting i Comunicació",658.3 Her RNANDEZ LUIS FERNANDO LÓPEZ ENTRENAR EL ÉXITO
20221128_111255_1.jpg,24,La Felicitat a la feina : organitza la teva vida professional ,"Kondo, Marie",658.3 Kon,,False,False,False,,"65 Empresa, Marqueting i Comunicació",658.3 Kon Marie Kondo Scott Sonenshein citat a la feina
20221128_111255_1.jpg,6,Las Claves del cambio : casos reales de personas que han cambiado sus organizaciones ,"Kotter, John P.",658.3 Kot,,False,False,False,Grandes Gurús,"65 Empresa, Marqueting i Comunicació",LAS CLAVES DEL CAMBIO 658.3 Kot
20221128_111255_1.jpg,30,,,,,False,False,True,,"65 Empresa, Marqueting i Comunicació",Viviane Launer Coaching 658.3 Lau 658.3 Lid personas 2.5
20221128_111255_1.jpg,27,Clústers : estrategias ganadoras y trabajo en equipo ,"Martí Estévez, Joan",658.3 Mar,,False,False,False,Gestión del conocimiento (Urano),"65 Empresa, Marqueting i Comunicació",Clústers JOAN MARTÍ ESTÉVEZ 658.3 Mar
20221128_111255_1.jpg,3,,,,,True,False,False,,"65 Empresa, Marqueting i Comunicació",EVOLUDIO
20221128_111255_1.jpg,5,Thinkertoys : cómo desarrollar la creatividad en la empresa ,"Michalko, Michael",658.3 Mic,,False,False,False,,"65 Empresa, Marqueting i Comunicació",Michael Michalko 658.3 Mic ThinkerToys
20221128_111255_1.jpg,20,Descansa : produce más trabajando menos ,"Pang, Alex Soojung-Kim",658.3 Pan,,False,False,False,Acción empresarial,"65 Empresa, Marqueting i Comunicació",a e 658.3 Pan Descansa Alex Soojung-Kim Pa
20221128_111255_1.jpg,26,Herramientas de coaching de equipo ,"Penim, Ana Teresa",658.3 Pen,,False,False,False,,"65 Empresa, Marqueting i Comunicació",HERRAMIENTAS DE COACHING DE EQUIPO JOAO a 658.3 Pen ANA
20221128_111255_1.jpg,31,Lidérate : método FASE : el método definitivo para ser más productivo ,"Peralt, Agustín",658.3 Per,,False,False,False,,"65 Empresa, Marqueting i Comunicació",658.3 Per LIDÉRATE AGUSTÍN PERALT
20221128_111255_1.jpg,8,Lecciones de liderazgo : las 10 estrategias de Shackleton en su gran expedición antártica ,"Perkins, Dennis N. T.",658.3 Per,9788498292923,False,False,False,,"65 Empresa, Marqueting i Comunicació",DE LIDERAZGO 658.3 Per ECCIONES
20221128_103423_0.jpg,32,La Cocina de la salud : el manual para disfrutar de una vida sana ,"Adrià, Ferran",613.2 Adr,,False,False,False,,6 Gastronomia,613.2 Adr Adrià Valentín Fuster Josep Corbella LA COCINA DE LA SALUD
20221128_103423_0.jpg,9,"¿Por qué como si no tengo hambre? : las claves para quererte, comprenderte y mejorar tu relación con la comida ","Álamo, Marian del",613.2 Ala,,False,False,False,,6 Gastronomia,613.2 Ala ¿POR QUÉ COMO SI NO TENGO HAMBRE?
20221128_103423_0.jpg,34,El Segundo cerebro : descubre la importancia del sistema digestivo para tu salud ,"Almodóvar, Miguel Ángel",613.2 Alm,,False,False,False,Cuerpo y salud (Paidós),6 Gastronomia,613.2 Alm EGUNDO CEREBRO MIGUEL ÁNGEL ALMODÓVAR
20221128_103423_0.jpg,4,Nutrición comunitaria ,"Aranceta Bartrina, Javier",613.2 Ara,,False,False,False,,6 Gastronomia,613.2 Ara utrición comunitaria ARANCETA BAKERINA L'EDICION
20221128_103423_0.jpg,11,Preelaboración y conservación de los alimentos ,"Armendáriz Sanz, José Luis",613.2 Arm,,False,False,False,Hostelería y turismo (Paraninfo),6 Gastronomia,Preelaboración y conservación 613.2 Arm de los alimentos José Luis Armendáriz Sanz
20221128_103423_0.jpg,35,Productos culinarios ,"Armendáriz Sanz, José Luis",613.2 Arm,,False,False,False,Hostelería y turismo (Paraninfo),6 Gastronomia,613.2 Arm Productos culinarios José Luis Armendáriz Sanz
20221128_103423_0.jpg,8,Cuida tus bacterias prehistóricas : una guía para potenciar tu salud desde el intestino ,"Aróstegui, Mariana",613.2 Aro,,False,False,False,,6 Gastronomia,613.2 Aro na Aróstegui Cuida tus bacterias prehistóricas
20221128_103423_0.jpg,10,"El Sistema inmunitario por fin sale del armario : vive una vida plena, larga y saludable ","Arponen, Sari",613.2 Arp,,False,False,False,,6 Gastronomia,INMUNITARIO POR FIN SALE DEL ARMARIO Dra. Sari Arponen 613.2 Arp
20221128_103423_0.jpg,36,"La Dieta para el dolor : artrosis, fibromialgia, dolor lumbar y otras dolencias crónicas que pueden mejorar con la alimentación ","Arranz, Laura Isabel",613.2 Arr,9788417208301,False,False,False,Salud y bienestar (Amat),6 Gastronomia,Laura Isabel Arranz 613.2 Arr a para el dolor
20221128_103423_0.jpg,31,Aumenta tus defensas : método del Doctor Sagrera , ,613.2 Aum,,False,False,False,Los Libros de Integral (RBA),6 Gastronomia,613 2 Aum MÉTODO DEL DOCTOR SAGRERA AUMENTA TUS DEFENSAS
20221128_103423_0.jpg,29,"Nutrición : alimentos y recetas para proteger del cáncer : aliviar los síntomas antes, durante y después del tratamiento contra la enfermedad ","Bailey, Christine",613.2 Bai,9788415317364,False,False,False,,6 Gastronomia,nutrición hn Cancer Care Christine Bailey 613.2 Bai
20221128_103423_0.jpg,12,Libro de recetas para la dieta de 8-semanas para controlar el azúcar en la sangre ,"Bailey, Clare",613.2 Bai,,False,False,False,Medici (Omega),6 Gastronomia,BAILEY 613.2 Bai Libro de recetas para la dieta de 8-semanas para controlar el azúcar
20221128_103423_0.jpg,6,Operació biquini ,"Barceló, Júlia",613.2 Bar,,False,False,False,,6 Gastronomia,BARCELÓ VANNIER OPERACIÓ BIQUINI 613.2 Bar
20221128_103423_0.jpg,20,Dile adiós al azúcar : cómo desengancharte y eliminarlo de tu dieta de manera sana y natural ,"Bassford, Katherine",613.2 Bas,,False,False,False,,6 Gastronomia,Die adiós al azúcar Katherine Bassford 613.2 Bas
20221128_103423_0.jpg,15,La Guía completa de la nutrición del deportista ,"Bean, Anita",613.2 Bea,,False,False,False,,6 Gastronomia,Completa de la 613.2 Bea Anita Bean n del Deportista
20221128_103423_0.jpg,21,La Huella verde ,"Borges, Marco",613.2 Bor,,False,False,False,Colección salud y vida natural,6 Gastronomia,613.2 Bor LA HUELLA VERDE M. BORGES
20221128_103423_0.jpg,17,Salud interior : comer y digerir bien para una vida larga y saludable ,"Casademunt, Jordina",612.3 Cas,,False,False,False,,6 Gastronomia,612.3 Cas Salud interior JORDINA CASADEMUNT OC
20221128_103423_0.jpg,16,El Libro de las proteínas vegetales : alternativas saludables y energéticas a la carne y los lácteos ,"Bradford, Montse",613.2 Bra,,False,False,False,La Nueva cocina natural,6 Gastronomia,613.2 Bra Proteínas vegetales Montse Bradford
20221128_103423_0.jpg,22,"Macrobiótica moderna : una dieta para alimentar el cuerpo, la mente y el espíritu ","Brown, Simon (Terapeuta naturista)",613.2 Bro,,False,False,False,,6 Gastronomia,613.2 Bro BROWN Macrobiótica moderna
20221128_103423_0.jpg,30,Nutrición en las diferentes etapas de la vida ,"Brown, Judith E.",613.2 Bro,,False,False,False,,6 Gastronomia,Brown Nutrición en las diferentes etapas de la vida ОЛО Z'ET9
20221128_103423_0.jpg,14,El Secreto de las zonas azules : comer y vivir como la gente más sana del mundo ,"Buettner, Dan",613.2 Bue,,False,False,False,,6 Gastronomia,613.2 Bue DAN BUETTNER EL SECRETO DE LAS ZONAS AZULES
20221128_103423_0.jpg,33,¡Come y ponte en forma! : desmontando los mitos de la nutrición deportiva ,"Cangas, Ramón de",613.2 Can,,False,False,False,,6 Gastronomia,613.2 Can OME Y PONTE EN FORMA! Dr RAMÓN DE CANGAS
20221128_103423_0.jpg,19,Inteligencia nutricional ,"Carlas, Magda",613.2 Car,,False,False,False,Plataforma actual,6 Gastronomia,613.2 Car gda Carlas INTELIGENCIA NUTRICIONAL
20221128_103423_0.jpg,18,Es fácil perder peso ,"Carr, Allen",613.2 Car,,False,False,False,,6 Gastronomia,ES FÁCIL PERDER PESO ALLEN CARR 613.2 Car
20221128_111247_1.jpg,0,,,,,True,False,False,,"65 Empresa, Marqueting i Comunicació",MINO I : trans US g
20221128_111247_1.jpg,24,,,,,True,False,False,,"65 Empresa, Marqueting i Comunicació",Genes GEN
20221128_111247_1.jpg,4,"Recetario industrial : libro de consulta para todos los oficios, artes e industrias ... ","Hiscox, Gardner Dexter, 1823-1908",66 His,,False,False,False,GGDIY,"65 Empresa, Marqueting i Comunicació","Gardner D. Hiscox y Albert A Hopkins GGDIY ecetario industrial 66 His Libro de consulta para todos los oficios, artes e industrias"
20221128_111247_1.jpg,9,Ciència i xocolata , ,663.9 Cie,,False,False,False,,"65 Empresa, Marqueting i Comunicació",Ciència i xocolata 663.9 Cie
20221128_111247_1.jpg,6,Petrocalipsis : crisis energética global y cómo (no) la vamos a solucionar ,"Turiel Martínez, Antonio M.",665.5 Tur,,False,False,False,,"65 Empresa, Marqueting i Comunicació",ANTONIO TURIEL Petrocalipsis 665 5 Tur
20221128_111247_1.jpg,35,"Guía completa del taller de cerámica : materiales, procesos, técnicas y sistemas de conformación ","Hooson, Duncan",666 Hoo,,False,False,False,,"65 Empresa, Marqueting i Comunicació",CERÁMICA Duncan Hooson y Anthony Quinn PLETA DEL TALLER DE 666 Hoo
20221128_111247_1.jpg,36,"Esmaltes para cerámica : técnicas, recetas, acabados y cocción ","Kline, Gabriel",666 Kli,,False,False,False,,"65 Empresa, Marqueting i Comunicació",ESMALTES PARA CERÁMICA 666 Kli Gabriel Kli
20221128_111247_1.jpg,38,"Hecho a mano : guía para ceramistas : domina las técnicas tradicionales, explora nuevas formas, extrae y procesa tu propia arcilla ","Weiss, Melissa",666 Wei,,False,False,False,,"65 Empresa, Marqueting i Comunicació",Melissa Weiss 666 Wei Hecho a mano Guía para ceramistas
20221128_111247_1.jpg,33,"De fang, rajoles i teules : vocabulari etnogràfic de l'ofici de rajoler ","Muntanya i Martí, Maria Teresa",666 Mun,,False,False,False,,"65 Empresa, Marqueting i Comunicació","Maria Teresa Muntanya Marti NG,RAJOLES I TEULES 666 Mun"
20221128_111247_1.jpg,37,"Fitocosméticos : con fórmulas para la preparación de todo tipo de cosméticos: champús, geles de baño, jabones, cremas hidratantes, cremas antiarrugas ... ","Álvarez Cruz, Néstor Segundo",668 Alv,9788496709768,False,False,False,,"65 Empresa, Marqueting i Comunicació",FITOCOSMÉTICOS Néstor. S. Álvarez y Ana J. Bague 668 Alv
20221128_111247_1.jpg,39,"Jabones artesanales con ingredientes naturales : 45 jabones con la técnica de fundido y vertido, utilizando hierbas, flores y aceites esenciales ","Ittner, Rebecca",668 Itt,,False,False,False,,"65 Empresa, Marqueting i Comunicació",668 Itt Jabones artesanales REBECCA ITTN
20221128_111247_1.jpg,1,Guía esencial de la madera, ,674 Gui,,False,False,False,,"65 Empresa, Marqueting i Comunicació",ILUSBOOKS 674 Gui ESENCIAL DE LA MADERA
20221128_111247_1.jpg,7,El Libro de la madera : una vida en los bosques ,"Mytting, Lars",674 Myt,,False,False,False,,"65 Empresa, Marqueting i Comunicació",LARS MYTTING EL LIBRO DE LA MADERA 674 Myt
20221128_111247_1.jpg,10,El Tejido de la civilización : cómo los textiles conformaron el mundo ,"Postrel, Virginia",677 Pos,,False,False,False,Biblioteca de ensayo. Serie mayor   122,"65 Empresa, Marqueting i Comunicació",VIRGINIA POSTREL EL TEJIDO DE LA CIVILIZACI 677 Pos
20221128_111247_0.jpg,0,,,,,True,False,False,,"65 Empresa, Marqueting i Comunicació",HARD WKINS JOCK VIDA VIDA BAINN
20221128_111247_0.jpg,8,Marketing on-line ,"Sheehan, Brian",658.8 She,,False,False,False,Ético,"65 Empresa, Marqueting i Comunicació",658.8 She Marketing on-line
20221128_111247_0.jpg,10,Gamificación : motivar jugando ,"Teixes, Ferran",658.8 Tei,,False,False,False,Tic-cero   64,"65 Empresa, Marqueting i Comunicació",658.8 Tei ugando - Ferran Teixes
20221128_111247_0.jpg,14,La Vida es venta : claves para gestionar las emociones y maximizar las ventas ,"Torremocha, Inés",658.8 Tor,,False,False,False,,"65 Empresa, Marqueting i Comunicació",658.8 Tor ida es venta Inés Torremocha
20221128_111247_0.jpg,16,La Biblia del e-commerce : los secretos de la venta online ,"Torres Revert, José Luis",658.8 Tor,,False,False,False,,"65 Empresa, Marqueting i Comunicació",658 8 Tom is Torres Revert La biblia del e-commerce
20221128_111247_0.jpg,20,Marketingtendencias : curiosidades y anécdotas sobre el marketing y la publicidad de tu día a día  ,"Villegas Saurí, Sara",658.8 Vil,,False,False,False,,"65 Empresa, Marqueting i Comunicació",658.8 Vil MARKETINGDENCIAS SARA D
20221128_111247_0.jpg,28,Cómo hacer que tu tienda venda sola : diseñar cada rincón de tu tienda para influir en tus clientes y fomentar la compra impulsiva ,"Villar, Jordi",658.8 Vil,,False,False,False,,"65 Empresa, Marqueting i Comunicació",658.8 Vil Cómo hacer que tu tienda venda sola Jo
20221128_111247_0.jpg,29,Montar una tienda online en una semana ,"Villar Rodríguez, Jorge",658.8 Vil,,False,False,False,,"65 Empresa, Marqueting i Comunicació",658.8 Vil Montar una tienda online En una semana
20221128_102011_0.jpg,54,"El Mito vegetariano : alimentos, justicia, sostenibilidad ","Keith, Lierre",613.2 Kei,9788494871023,False,False,False,,6 Gastronomia,Kei /EGETARIANO 613.2 I
20221128_102011_0.jpg,56,Crudivorismo : alimentación para despertar el poder autocurativo del organismo y ganar energía ,"Kenton, Leslie",613.2 Ken,,False,False,False,,6 Gastronomia,Leslie y Susannah Kenton Crudivorismo Ken 613.2
20221128_102011_0.jpg,61,Dietas a la carta : [pautas y hábitos para evitar los problemas de salud del siglo XXI] ,"Lajusticia Bergasa, Ana María",613.2 Laj,9788441431591,False,False,False,,6 Gastronomia,LAJUSTICIA Dietas a la carta Laj 613.2
20221128_102011_0.jpg,59,Los 100 alimentos que curan de la A a la Z : la alimentación es la mejor medicina ,"Liégeois, Véronique",613.2 Lie,,False,False,False,,6 Gastronomia,Los 100 ALIMENTOS Véronique Liégeois que curan de la Aala Z 613.2 Lie
20221128_102011_0.jpg,69,Alimentación sana para el deportista ,"López Torres, Olga",613.2 Lop,,False,False,False,,6 Gastronomia,TORRES Alimentación sana PARA EL DEPORTISTA Lop 613.2
20221128_102011_0.jpg,65,Mis intolerancias alimentarias : cuando me enferma lo que como ,"López Jiménez, María Mercedes",613.2 Lop,,False,False,False,,6 Gastronomia,Lop IS INTOLERANCIAS ALIMENTARIAS 613.2
20221128_102011_0.jpg,57,Llet amb galetes ,"Llorca, Juan",613.2 Llo,,False,False,False,,6 Gastronomia,llet amb galetes JUAN LLORCA 613.2 Llo MELIS.
20221128_102011_0.jpg,48,,,,,False,False,True,,6 Gastronomia,Lud d Ludwig iSiempre tengo hambre! - 11 Alimentació i dietètica 613.2 Mar 613.2
20221128_102011_0.jpg,58,Alimentación : falsos mitos y engaños del marketing ,"Milanese, Roberta",613.2 Mil,,False,False,False,,6 Gastronomia,613.2 Mil MOPUS ALIMENTACIÓN: FALSOS MITOS y engaños DEL MARKETING ROBERTA MILANES
20221128_102011_0.jpg,60,Descubre los índices glucémicos ,"Montignac, Michel",613.2 Mon,,False,False,False,,6 Gastronomia,CUBRE LOS ÍNDICES GLUCÉMICOS CON Michel Montignac Mon 613.2
20221128_102011_0.jpg,45,Enfermedades del esófago y estómago : dificultad al tragar (disfagia) ... ,"Monés Xiol, Joan",616.3 Mon,,False,False,False,El Médico en casa (Amat),6 Gastronomia,Mon Dr. Joan Monés Xiol info medades del esófago y estómago 616.3
20221128_102011_0.jpg,62,"Alimentación sana vs. transgénicos, aditivos y nanotecnología ","Morales, Albert Ronald",613.2 Mor,,False,False,False,,6 Gastronomia,"NTACIÓN SANA vs TRANSGÉNICOS, ADITIVOS Y NANOTEGNOLOGÍA 613.2 Mor Jeanette Jaime González Albert Ronald Morales"
20221128_102011_0.jpg,23,"¿Qué es comer sano? : las dudas, mitos y engaños más extendidos sobre la alimentación ","Mulet, J. M.",613.2 Mul,,False,False,False,Imago mundi (Destino)   289,6 Gastronomia,¿Qué es comer sano? J. M. Mulet ndi 613.2 Mul
20221128_102011_0.jpg,31,Zumoterapia para las 4 estaciones : gana salud con los frutos de la Madre Tierra ,"Piriz, Leire",613.3 Pir,,False,False,False,Salud y bienestar (Zenith/Planeta),6 Gastronomia,Leire Piriz ZL MOTERAPIA PARA LAS 4 ESTACIONES 613.3 Pir
20221128_102011_0.jpg,28,"Alimentos que curan : nutrición energética para tu cuerpo, tu mente y tus emociones ","Pérez-Calvo Soler, Jorge",613.2 Per,9788497546904,False,False,False,Terapias naturales (Oniro),6 Gastronomia,Alimentos que curan ez-Calvo / Pilar Benítez 613.2 Per
20221128_102011_0.jpg,29,Los Superalimentos ,"Pérez Jiménez, Jara",613.2 Per,,False,False,False,¿Qué sabemos de?   129,6 Gastronomia,SSIC Jara Pérez Jiménez LOS SUPERALIMENTOS 613.2 Per
20221128_102011_0.jpg,32,Alimentos sanadores : qué comer para prevenir y curar enfermedades ,"Campos, Lía",613.2 Cam,,False,False,False,,6 Gastronomia,LÍA CAMPOS Alimentos sanadores 613.2 Pod
20221128_102011_0.jpg,35,Alimentación consciente ,"Powell, Suzanne",613.2 Pow,,False,False,False,,6 Gastronomia,SUZANNE POWELL ción CONSCIENTE 613.2 Pow
20221128_102011_0.jpg,38,Menús conscientes ,"Powell, Suzanne",613.2 Pow,,False,False,False,,6 Gastronomia,SUZANNE POWELL CONSCIENTES 613.2 Pow
20221128_102011_0.jpg,27,Cómo cura la avena : los beneficios del cereal más completo ,"Pros, Miquel",613.2 Pro,,False,False,False,,6 Gastronomia,E Dr. Miquel Pros Cómo cura la avena 613.2 Pro
20221128_102011_0.jpg,6,Alimentación sana y crecimiento en niños y adolescentes : guía para padres  ,"Cabezuelo, Gloria",613.2 Cab,,False,False,False,"Niños, adolescentes, padres   18",6 Gastronomia,18 imentación sana G. CABEZUELO y P FRONTERA 613.2 Rig mient 0 en niños y adolescentes
20221128_102011_0.jpg,5,Pierde grasa con comida real : una guía para alcanzar una composición corporal saludable ,"Ríos, Carlos (Nutricionista)",613.2 Rio,,False,False,False,,6 Gastronomia,613.2 Rio Pierde grasa con comida real Carlos Ríos
20221128_102011_0.jpg,36,Sopes detox : receptes i hàbits alimentaris per sanar el cos ,"Roca, Eva",613.2 Roc,,False,False,False,Sensacions   10,6 Gastronomia,10 Eva Roca 613.2 Roc es detox
20221128_102011_0.jpg,13,,,,,True,False,False,,6 Gastronomia,-
20221128_102011_0.jpg,25,Perd pes i guanya salut ,"Rodrigáñez, Pilar",613.2 Rod,,False,False,False,,6 Gastronomia,PERD PES guanya salut ROD 613.2 Rod
20221128_102011_0.jpg,24,Los Secretos de la báscula : trucos de los deportistas para rebajar peso ,"Romo, Ignacio",613.2 Rom,,False,False,False,,6 Gastronomia,LOS SECRETOS DE LA BÁSCULA ROMO 613.2 Rom
20221128_102011_0.jpg,7,Gusto : el gran libro de los alimentos ,"Rowe, Laura",613.2 Row,,False,False,False,,6 Gastronomia,LAURA ROWE EL GRAN LIBRO DE LOS ALIMENTOS GUSTO
20221128_102011_0.jpg,22,,,,,True,False,False,,6 Gastronomia,613.2 Row
20221128_102011_0.jpg,3,Mi dieta ya no cojea : la guía práctica para comer sano sin complicaciones ,"Sánchez García, Aitor",613.2 San,,False,False,False,Paidós divulgación,6 Gastronomia,AITOR SÁNCHEZ 613.2 San ETA YA NO COJEA
20221128_102011_0.jpg,37,"Colágeno : rejuvenece tu piel, fortalece las articulaciones y siéntete más joven gracias a la dieta que aumenta la producción y el consumo de colágeno ","Schoenfeld, Pamela",613.2 Sch,,False,False,False,,6 Gastronomia,613.2 Sch LÁGENO Pamela Schoenfeld
20221128_102011_0.jpg,26,Dieta catalana i salut : els beneficis de la nostra cuina ,"Senpau, Pilar",613.2 Sen,,False,False,False,Visions (Pòrtic)   48,6 Gastronomia,613.2 Sen PILAR SENPAU DIETA CATALANA I SALUT
20221128_102011_0.jpg,30,Quan la vida puja a la bàscula :  claus perquè l'estrès no t'engreixi ,"Senpau, Pilar",613.2 Sen,,False,False,False,Atrium   8,6 Gastronomia,613.2 Sen Pilar Senpau Quan la vida puja a la bàscula 8
20221128_102011_0.jpg,20,Millor amb xantana? ,"Serrano i Martínez, Alba",613.2 Ser,,False,False,False,,6 Gastronomia,"613.2 Ser ANA? ""MANUEL VAZQUEZ MONTALBÁN"" (2013)"
20221128_102011_0.jpg,4,Tablas de composición de alimentos : guía de prácticas , ,613.2 Tab,,False,False,False,Ciencia y técnica (Pirámide),6 Gastronomia,E COMPOSICIÓN DE ALIMENTOS 16.ª edición 613.2 Tab О. MOREIRAS A. CARBAJAL Guía de prácticas L. CA BRERA C. CUADRADO
20221128_102011_0.jpg,2,Transforma tu salud : la clave está en las bacterias intestinales y las hormonas ,"Verdaguer, Xevi",613.2 Ver,,False,False,False,,6 Gastronomia,613.2 Ver XEVI VERDAGUER TRANSFORMA TU SAL
20221128_102011_0.jpg,39,"Lo mío no es hambre, es ansiedad : cómo controlar tu apetito y perder peso para siempre ","Vidales, Doctora",613.2 Vid,,False,False,False,,6 Gastronomia,"613.2 Vid Dra. Vidales Lo mío no es hambre, es ansiedad"
20221128_104036_1.jpg,14,,,,,True,False,False,,"62 Mecànica, Electricitat",VES
20221128_104036_1.jpg,0,,,,,True,False,False,,"62 Mecànica, Electricitat",ción aller Pita J. Campsolinas LA B Joan Antoni Ros Marin Oscar Barrera Doblado Zedler -T. Musch
20221128_104036_1.jpg,11,,,,,True,False,False,,"62 Mecànica, Electricitat",ORES DE GAS GRESPRO GAROA
20221128_104036_1.jpg,18,,,,,True,False,False,,"62 Mecànica, Electricitat",A EÓLICA
20221128_104036_1.jpg,12,,,,,True,False,False,,"62 Mecànica, Electricitat",cación RUBÉN CASANOVA ARRIBAS culos OSCAR BARRERA DOBLADO Paranin
20221128_104036_1.jpg,47,,,,,True,False,False,,"62 Mecànica, Electricitat",on electrode revestido MANUEL CRISTINA MANCHEÑO FERNÁNDEZ
20221128_104036_1.jpg,19,,,,,True,False,False,,"62 Mecànica, Electricitat",173
20221128_104036_1.jpg,43,,,,,True,False,False,,"62 Mecànica, Electricitat",Historia ilustrada del ARMAMENTO ARMAMIANO Historia
